  t         w[0]         w[1]
1.005       2787.1      10577.7
1.006      2784.13      10581.8
1.007      2781.15      10585.9
1.008      2778.18      10589.9
1.009      2775.21        10594
1.01      2772.24      10598.1
1.011      2769.27      10602.2
1.012      2766.31      10606.3
1.013      2763.34      10610.4
1.014      2760.38      10614.5
1.015      2757.41      10618.6
1.016      2754.45      10622.7
1.017      2751.49      10626.8
1.018      2748.53      10630.9
1.019      2745.57      10635.1
1.02      2742.61      10639.2
1.021      2739.65      10643.3
1.022       2736.7      10647.4
1.023      2733.74      10651.6
1.024      2730.79      10655.7
1.025      2727.83      10659.8
1.026      2724.88        10664
1.027      2721.93      10668.1
1.028      2718.98      10672.3
1.029      2716.03      10676.4
1.03      2713.09      10680.6
1.031      2710.14      10684.7
1.032      2707.19      10688.9
1.033      2704.25      10693.1
1.034      2701.31      10697.2
1.035      2698.37      10701.4
1.036      2695.42      10705.6
1.037      2692.48      10709.8
1.038      2689.55        10714
1.039      2686.61      10718.1
1.04      2683.67      10722.3
1.041      2680.74      10726.5
1.042       2677.8      10730.7
1.043      2674.87      10734.9
1.044      2671.94      10739.1
1.045         2669      10743.3
1.046      2666.07      10747.6
1.047      2663.15      10751.8
1.048      2660.22        10756
1.049      2657.29      10760.2
1.05      2654.36      10764.4
1.051      2651.44      10768.7
1.052      2648.52      10772.9
1.053      2645.59      10777.1
1.054      2642.67      10781.4
1.055      2639.75      10785.6
1.056      2636.83      10789.9
1.057      2633.91      10794.1
1.058         2631      10798.4
1.059      2628.08      10802.6
1.06      2625.16      10806.9
1.061      2622.25      10811.1
1.062      2619.34      10815.4
1.063      2616.43      10819.7
1.064      2613.51      10823.9
1.065       2610.6      10828.2
1.066       2607.7      10832.5
1.067      2604.79      10836.8
1.068      2601.88      10841.1
1.069      2598.97      10845.4
1.07      2596.07      10849.7
1.071      2593.17        10854
1.072      2590.26      10858.2
1.073      2587.36      10862.6
1.074      2584.46      10866.9
1.075      2581.56      10871.2
1.076      2578.66      10875.5
1.077      2575.77      10879.8
1.078      2572.87      10884.1
1.079      2569.98      10888.4
1.08      2567.08      10892.8
1.081      2564.19      10897.1
1.082       2561.3      10901.4
1.083       2558.4      10905.8
1.084      2555.51      10910.1
1.085      2552.63      10914.4
1.086      2549.74      10918.8
1.087      2546.85      10923.1
1.088      2543.96      10927.5
1.089      2541.08      10931.8
1.09       2538.2      10936.2
1.091      2535.31      10940.6
1.092      2532.43      10944.9
1.093      2529.55      10949.3
1.094      2526.67      10953.7
1.095      2523.79      10958.1
1.096      2520.92      10962.4
1.097      2518.04      10966.8
1.098      2515.16      10971.2
1.099      2512.29      10975.6
1.1      2509.42        10980
1.101      2506.54      10984.4
1.102      2503.67      10988.8
1.103       2500.8      10993.2
1.104      2497.93      10997.6
1.105      2495.06        11002
1.106       2492.2      11006.4
1.107      2489.33      11010.8
1.108      2486.47      11015.2
1.109       2483.6      11019.6
1.11      2480.74      11024.1
1.111      2477.88      11028.5
1.112      2475.02      11032.9
1.113      2472.16      11037.4
1.114       2469.3      11041.8
1.115      2466.44      11046.2
1.116      2463.58      11050.7
1.117      2460.73      11055.1
1.118      2457.87      11059.6
1.119      2455.02        11064
1.12      2452.17      11068.5
1.121      2449.32      11072.9
1.122      2446.47      11077.4
1.123      2443.62      11081.9
1.124      2440.77      11086.3
1.125      2437.92      11090.8
1.126      2435.07      11095.3
1.127      2432.23      11099.8
1.128      2429.39      11104.2
1.129      2426.54      11108.7
1.13       2423.7      11113.2
1.131      2420.86      11117.7
1.132      2418.02      11122.2
1.133      2415.18      11126.7
1.134      2412.34      11131.2
1.135      2409.51      11135.7
1.136      2406.67      11140.2
1.137      2403.84      11144.7
1.138         2401      11149.2
1.139      2398.17      11153.7
1.14      2395.34      11158.3
1.141      2392.51      11162.8
1.142      2389.68      11167.3
1.143      2386.85      11171.8
1.144      2384.02      11176.4
1.145      2381.19      11180.9
1.146      2378.37      11185.4
1.147      2375.55        11190
1.148      2372.72      11194.5
1.149       2369.9      11199.1
1.15      2367.08      11203.6
1.151      2364.26      11208.2
1.152      2361.44      11212.7
1.153      2358.62      11217.3
1.154      2355.81      11221.9
1.155      2352.99      11226.4
1.156      2350.17        11231
1.157      2347.36      11235.6
1.158      2344.55      11240.1
1.159      2341.74      11244.7
1.16      2338.93      11249.3
1.161      2336.12      11253.9
1.162      2333.31      11258.5
1.163       2330.5        11263
1.164      2327.69      11267.6
1.165      2324.89      11272.2
1.166      2322.09      11276.8
1.167      2319.28      11281.4
1.168      2316.48        11286
1.169      2313.68      11290.6
1.17      2310.88      11295.3
1.171      2308.08      11299.9
1.172      2305.28      11304.5
1.173      2302.49      11309.1
1.174      2299.69      11313.7
1.175       2296.9      11318.4
1.176       2294.1        11323
1.177      2291.31      11327.6
1.178      2288.52      11332.2
1.179      2285.73      11336.9
1.18      2282.94      11341.5
1.181      2280.15      11346.2
1.182      2277.37      11350.8
1.183      2274.58      11355.5
1.184      2271.79      11360.1
1.185      2269.01      11364.8
1.186      2266.23      11369.4
1.187      2263.45      11374.1
1.188      2260.67      11378.8
1.189      2257.89      11383.4
1.19      2255.11      11388.1
1.191      2252.33      11392.8
1.192      2249.55      11397.4
1.193      2246.78      11402.1
1.194      2244.01      11406.8
1.195      2241.23      11411.5
1.196      2238.46      11416.2
1.197      2235.69      11420.9
1.198      2232.92      11425.6
1.199      2230.15      11430.2
1.2      2227.39      11434.9
1.201      2224.62      11439.6
1.202      2221.85      11444.4
1.203      2219.09      11449.1
1.204      2216.33      11453.8
1.205      2213.56      11458.5
1.206       2210.8      11463.2
1.207      2208.04      11467.9
1.208      2205.29      11472.6
1.209      2202.53      11477.4
1.21      2199.77      11482.1
1.211      2197.02      11486.8
1.212      2194.26      11491.6
1.213      2191.51      11496.3
1.214      2188.76        11501
1.215      2186.01      11505.8
1.216      2183.26      11510.5
1.217      2180.51      11515.3
1.218      2177.76        11520
1.219      2175.01      11524.8
1.22      2172.27      11529.5
1.221      2169.53      11534.3
1.222      2166.78        11539
1.223      2164.04      11543.8
1.224       2161.3      11548.6
1.225      2158.56      11553.3
1.226      2155.82      11558.1
1.227      2153.08      11562.9
1.228      2150.35      11567.7
1.229      2147.61      11572.4
1.23      2144.88      11577.2
1.231      2142.15        11582
1.232      2139.42      11586.8
1.233      2136.68      11591.6
1.234      2133.96      11596.4
1.235      2131.23      11601.2
1.236       2128.5        11606
1.237      2125.77      11610.8
1.238      2123.05      11615.6
1.239      2120.33      11620.4
1.24       2117.6      11625.2
1.241      2114.88        11630
1.242      2112.16      11634.8
1.243      2109.44      11639.7
1.244      2106.72      11644.5
1.245      2104.01      11649.3
1.246      2101.29      11654.1
1.247      2098.58        11659
1.248      2095.86      11663.8
1.249      2093.15      11668.6
1.25      2090.44      11673.5
1.251      2087.73      11678.3
1.252      2085.02      11683.2
1.253      2082.32        11688
1.254      2079.61      11692.9
1.255      2076.91      11697.7
1.256       2074.2      11702.6
1.257       2071.5      11707.4
1.258       2068.8      11712.3
1.259       2066.1      11717.1
1.26       2063.4        11722
1.261       2060.7      11726.9
1.262         2058      11731.7
1.263      2055.31      11736.6
1.264      2052.61      11741.5
1.265      2049.92      11746.4
1.266      2047.23      11751.2
1.267      2044.54      11756.1
1.268      2041.85        11761
1.269      2039.16      11765.9
1.27      2036.47      11770.8
1.271      2033.79      11775.7
1.272       2031.1      11780.6
1.273      2028.42      11785.5
1.274      2025.73      11790.4
1.275      2023.05      11795.3
1.276      2020.37      11800.2
1.277      2017.69      11805.1
1.278      2015.02        11810
1.279      2012.34      11814.9
1.28      2009.67      11819.8
1.281      2006.99      11824.8
1.282      2004.32      11829.7
1.283      2001.65      11834.6
1.284      1998.98      11839.5
1.285      1996.31      11844.5
1.286      1993.64      11849.4
1.287      1990.97      11854.3
1.288      1988.31      11859.3
1.289      1985.64      11864.2
1.29      1982.98      11869.2
1.291      1980.32      11874.1
1.292      1977.66        11879
1.293         1975        11884
1.294      1972.34      11888.9
1.295      1969.69      11893.9
1.296      1967.03      11898.9
1.297      1964.38      11903.8
1.298      1961.72      11908.8
1.299      1959.07      11913.7
1.3      1956.42      11918.7
1.301      1953.77      11923.7
1.302      1951.12      11928.7
1.303      1948.48      11933.6
1.304      1945.83      11938.6
1.305      1943.19      11943.6
1.306      1940.54      11948.6
1.307       1937.9      11953.5
1.308      1935.26      11958.5
1.309      1932.62      11963.5
1.31      1929.99      11968.5
1.311      1927.35      11973.5
1.312      1924.71      11978.5
1.313      1922.08      11983.5
1.314      1919.45      11988.5
1.315      1916.82      11993.5
1.316      1914.19      11998.5
1.317      1911.56      12003.5
1.318      1908.93      12008.5
1.319       1906.3      12013.5
1.32      1903.68      12018.6
1.321      1901.06      12023.6
1.322      1898.43      12028.6
1.323      1895.81      12033.6
1.324      1893.19      12038.6
1.325      1890.57      12043.7
1.326      1887.96      12048.7
1.327      1885.34      12053.7
1.328      1882.73      12058.8
1.329      1880.11      12063.8
1.33       1877.5      12068.8
1.331      1874.89      12073.9
1.332      1872.28      12078.9
1.333      1869.67        12084
1.334      1867.07        12089
1.335      1864.46      12094.1
1.336      1861.86      12099.1
1.337      1859.26      12104.2
1.338      1856.65      12109.2
1.339      1854.05      12114.3
1.34      1851.46      12119.4
1.341      1848.86      12124.4
1.342      1846.26      12129.5
1.343      1843.67      12134.6
1.344      1841.07      12139.6
1.345      1838.48      12144.7
1.346      1835.89      12149.8
1.347       1833.3      12154.9
1.348      1830.71      12159.9
1.349      1828.13        12165
1.35      1825.54      12170.1
1.351      1822.96      12175.2
1.352      1820.38      12180.3
1.353       1817.8      12185.4
1.354      1815.22      12190.5
1.355      1812.64      12195.6
1.356      1810.06      12200.7
1.357      1807.49      12205.8
1.358      1804.91      12210.9
1.359      1802.34        12216
1.36      1799.77      12221.1
1.361       1797.2      12226.2
1.362      1794.63      12231.3
1.363      1792.06      12236.4
1.364       1789.5      12241.5
1.365      1786.93      12246.6
1.366      1784.37      12251.8
1.367      1781.81      12256.9
1.368      1779.25        12262
1.369      1776.69      12267.1
1.37      1774.13      12272.3
1.371      1771.57      12277.4
1.372      1769.02      12282.5
1.373      1766.47      12287.7
1.374      1763.91      12292.8
1.375      1761.36      12297.9
1.376      1758.81      12303.1
1.377      1756.27      12308.2
1.378      1753.72      12313.4
1.379      1751.18      12318.5
1.38      1748.63      12323.7
1.381      1746.09      12328.8
1.382      1743.55        12334
1.383      1741.01      12339.1
1.384      1738.47      12344.3
1.385      1735.94      12349.4
1.386       1733.4      12354.6
1.387      1730.87      12359.8
1.388      1728.34      12364.9
1.389      1725.81      12370.1
1.39      1723.28      12375.3
1.391      1720.75      12380.4
1.392      1718.22      12385.6
1.393       1715.7      12390.8
1.394      1713.18        12396
1.395      1710.66      12401.1
1.396      1708.14      12406.3
1.397      1705.62      12411.5
1.398       1703.1      12416.7
1.399      1700.58      12421.9
1.4      1698.07      12427.1
1.401      1695.56      12432.3
1.402      1693.05      12437.5
1.403      1690.54      12442.6
1.404      1688.03      12447.8
1.405      1685.52        12453
1.406      1683.01      12458.2
1.407      1680.51      12463.4
1.408      1678.01      12468.7
1.409      1675.51      12473.9
1.41      1673.01      12479.1
1.411      1670.51      12484.3
