  t         w[0]         w[1]
65.95      3798.43       2250.7
65.96      3740.33      2290.71
65.97      3680.17      2330.59
65.98      3618.11       2370.3
65.99      3554.27      2409.78
 66      3488.81      2448.97
66.01      3421.89       2487.8
66.02      3353.66      2526.23
66.03      3284.28      2564.18
66.04      3213.91      2601.62
66.05      3142.71      2638.49
66.06      3070.84      2674.73
66.07      2998.47      2710.29
66.08      2925.74      2745.13
66.09       2852.8       2779.2
66.1      2779.81      2812.46
66.11      2706.91      2844.88
66.12      2634.24      2876.41
66.13      2561.92      2907.03
66.14      2490.09      2936.71
66.15      2418.86      2965.41
66.16      2348.34      2993.12
66.17      2278.64      3019.82
66.18      2209.85      3045.49
66.19      2142.05      3070.12
66.2      2075.34       3093.7
66.21      2009.78      3116.23
66.22      1945.43       3137.7
66.23      1882.36       3158.1
66.24       1820.6      3177.45
66.25      1760.21      3195.75
66.26      1701.22         3213
66.27      1643.65      3229.21
66.28      1587.53       3244.4
66.29      1532.88      3258.58
66.3      1479.71      3271.76
66.31      1428.02      3283.96
66.32      1377.81       3295.2
66.33      1329.08       3305.5
66.34      1281.82      3314.88
66.35      1236.02      3323.35
66.36      1191.66      3330.94
66.37      1148.74      3337.68
66.38      1107.22      3343.58
66.39      1067.08      3348.68
66.4       1028.3      3352.98
66.41      990.853      3356.53
66.42      954.709      3359.34
66.43      919.838      3361.43
66.44       886.21      3362.83
66.45      853.793      3363.57
66.46      822.555      3363.67
66.47      792.464      3363.14
66.48      763.485      3362.02
66.49      735.587      3360.33
66.5      708.737      3358.09
66.51      682.901      3355.32
66.52      658.046      3352.04
66.53      634.141      3348.28
66.54      611.153      3344.04
66.55      589.051      3339.37
66.56      567.803      3334.26
66.57      547.381      3328.75
66.58      527.753      3322.85
66.59      508.891      3316.57
66.6      490.766      3309.94
66.61      473.351      3302.97
66.62       456.62      3295.68
66.63      440.545      3288.07
66.64      425.102      3280.18
66.65      410.267      3272.01
66.66      396.015      3263.58
66.67      382.323      3254.89
66.68       369.17      3245.96
66.69      356.534      3236.81
66.7      344.394      3227.45
66.71       332.73      3217.88
66.72      321.524      3208.12
66.73      310.756      3198.18
66.74      300.409      3188.07
66.75      290.466       3177.8
66.76       280.91      3167.37
66.77      271.726       3156.8
66.78      262.897       3146.1
66.79      254.411      3135.27
66.8      246.252      3124.32
66.81      238.407      3113.26
66.82      230.863       3102.1
66.83      223.608      3090.84
66.84       216.63      3079.48
66.85      209.918      3068.05
66.86       203.46      3056.53
66.87      197.247      3044.95
66.88      191.267      3033.29
66.89      185.513      3021.58
66.9      179.974      3009.81
66.91      174.641      2997.98
66.92      169.506      2986.11
66.93      164.562       2974.2
66.94        159.8      2962.24
66.95      155.213      2950.26
66.96      150.794      2938.24
66.97      146.536      2926.19
66.98      142.432      2914.12
66.99      138.477      2902.03
 67      134.664      2889.92
67.01      130.988       2877.8
67.02      127.443      2865.67
67.03      124.025      2853.53
67.04      120.727      2841.38
67.05      117.546      2829.23
67.06      114.476      2817.08
67.07      111.513      2804.93
67.08      108.654      2792.79
67.09      105.893      2780.65
67.1      103.228      2768.51
67.11      100.654      2756.39
67.12      98.1683      2744.28
67.13      95.7671      2732.18
67.14      93.4471       2720.1
67.15      91.2055      2708.03
67.16       89.039      2695.98
67.17       86.945      2683.95
67.18      84.9206      2671.94
67.19      82.9632      2659.96
67.2      81.0704      2647.99
67.21      79.2397      2636.05
67.22      77.4688      2624.14
67.23      75.7555      2612.25
67.24      74.0978      2600.39
67.25      72.4934      2588.56
67.26      70.9406      2576.76
67.27      69.4374      2564.99
67.28       67.982      2553.25
67.29      66.5727      2541.54
67.3      65.2079      2529.86
67.31       63.886      2518.22
67.32      62.6054      2506.61
67.33      61.3648      2495.04
67.34      60.1626       2483.5
67.35      58.9975      2471.99
67.36      57.8683      2460.53
67.37      56.7738       2449.1
67.38      55.7126      2437.71
67.39      54.6837      2426.35
67.4       53.686      2415.03
67.41      52.7184      2403.76
67.42      51.7799      2392.52
67.43      50.8695      2381.32
67.44      49.9863      2370.16
67.45      49.1294      2359.04
67.46      48.2978      2347.96
67.47      47.4909      2336.92
67.48      46.7077      2325.92
67.49      45.9476      2314.96
67.5      45.2097      2304.05
67.51      44.4933      2293.17
67.52      43.7978      2282.34
67.53      43.1225      2271.55
67.54      42.4667       2260.8
67.55      41.8299      2250.09
67.56      41.2115      2239.43
67.57      40.6108      2228.81
67.58      40.0274      2218.23
67.59      39.4607      2207.69
67.6      38.9102       2197.2
67.61      38.3754      2186.74
67.62      37.8559      2176.34
67.63      37.3512      2165.97
67.64      36.8608      2155.65
67.65      36.3843      2145.37
67.66      35.9214      2135.13
67.67      35.4716      2124.94
67.68      35.0346      2114.78
67.69      34.6099      2104.68
67.7      34.1973      2094.61
67.71      33.7964      2084.59
67.72      33.4069      2074.61
67.73      33.0285      2064.68
67.74      32.6608      2054.78
67.75      32.3036      2044.93
67.76      31.9566      2035.13
67.77      31.6195      2025.36
67.78       31.292      2015.64
67.79       30.974      2005.96
67.8      30.6651      1996.33
67.81      30.3651      1986.73
67.82      30.0738      1977.18
67.83       29.791      1967.68
67.84      29.5165      1958.21
67.85        29.25      1948.79
67.86      28.9913      1939.41
67.87      28.7403      1930.07
67.88      28.4968      1920.77
67.89      28.2607      1911.52
67.9      28.0316       1902.3
67.91      27.8095      1893.13
67.92      27.5942      1884.01
67.93      27.3856      1874.92
67.94      27.1835      1865.87
67.95      26.9877      1856.87
67.96      26.7982       1847.9
67.97      26.6148      1838.98
67.98      26.4373       1830.1
67.99      26.2656      1821.26
 68      26.0997      1812.46
68.01      25.9394      1803.71
68.02      25.7846      1794.99
68.03      25.6351      1786.31
68.04      25.4909      1777.67
68.05       25.352      1769.08
68.06       25.218      1760.52
68.07      25.0891      1752.01
68.08      24.9651      1743.53
68.09      24.8459      1735.09
68.1      24.7314       1726.7
68.11      24.6216      1718.34
68.12      24.5164      1710.02
68.13      24.4156      1701.74
68.14      24.3193       1693.5
68.15      24.2274       1685.3
68.16      24.1397      1677.14
68.17      24.0563      1669.01
68.18      23.9771      1660.93
68.19       23.902      1652.88
68.2      23.8309      1644.87
68.21      23.7638       1636.9
68.22      23.7007      1628.97
68.23      23.6416      1621.08
68.24      23.5862      1613.22
68.25      23.5347       1605.4
68.26       23.487      1597.62
68.27       23.443      1589.88
68.28      23.4027      1582.17
68.29      23.3661       1574.5
68.3      23.3331      1566.87
68.31      23.3037      1559.27
68.32      23.2778      1551.71
68.33      23.2555      1544.19
68.34      23.2367       1536.7
68.35      23.2214      1529.25
68.36      23.2095      1521.83
68.37      23.2011      1514.45
68.38      23.1961      1507.11
68.39      23.1945       1499.8
68.4      23.1963      1492.53
68.41      23.2014      1485.29
68.42      23.2099      1478.09
68.43      23.2218      1470.92
68.44      23.2369      1463.79
68.45      23.2554      1456.69
68.46      23.2772      1449.63
68.47      23.3023       1442.6
68.48      23.3307      1435.61
68.49      23.3624      1428.65
68.5      23.3974      1421.72
68.51      23.4357      1414.83
68.52      23.4772      1407.97
68.53      23.5221      1401.14
68.54      23.5703      1394.35
68.55      23.6217       1387.6
68.56      23.6765      1380.87
68.57      23.7345      1374.18
68.58      23.7959      1367.52
68.59      23.8606      1360.89
68.6      23.9287       1354.3
68.61      24.0001      1347.74
68.62      24.0749      1341.21
68.63       24.153      1334.72
68.64      24.2346      1328.25
68.65      24.3195      1321.82
68.66      24.4079      1315.42
68.67      24.4997      1309.05
68.68       24.595      1302.71
68.69      24.6938      1296.41
68.7      24.7961      1290.13
68.71       24.902      1283.89
68.72      25.0114      1277.68
68.73      25.1244       1271.5
68.74      25.2411      1265.35
68.75      25.3613      1259.23
68.76      25.4853      1253.14
68.77       25.613      1247.08
68.78      25.7445      1241.05
68.79      25.8797      1235.05
68.8      26.0187      1229.08
68.81      26.1617      1223.14
68.82      26.3085      1217.24
68.83      26.4592      1211.36
68.84       26.614      1205.51
68.85      26.7728      1199.69
68.86      26.9356      1193.89
68.87      27.1026      1188.13
68.88      27.2737       1182.4
68.89      27.4491       1176.7
68.9      27.6287      1171.02
68.91      27.8127      1165.37
68.92       28.001      1159.76
68.93      28.1938      1154.17
68.94       28.391       1148.6
68.95      28.5928      1143.07
68.96      28.7993      1137.57
68.97      29.0104      1132.09
68.98      29.2262      1126.64
68.99      29.4469      1121.22
 69      29.6724      1115.82
69.01      29.9029      1110.46
69.02      30.1384      1105.12
69.03       30.379       1099.8
69.04      30.6247      1094.52
69.05      30.8757      1089.26
69.06       31.132      1084.03
69.07      31.3937      1078.83
69.08      31.6609      1073.65
69.09      31.9337       1068.5
69.1      32.2121      1063.37
69.11      32.4963      1058.28
69.12      32.7863       1053.2
69.13      33.0823      1048.16
69.14      33.3843      1043.14
69.15      33.6924      1038.14
69.16      34.0068      1033.18
69.17      34.3275      1028.23
69.18      34.6546      1023.32
69.19      34.9883      1018.43
69.2      35.3286      1013.56
69.21      35.6757      1008.72
69.22      36.0297      1003.91
69.23      36.3907      999.115
69.24      36.7588       994.35
69.25      37.1342       989.61
69.26       37.517      984.895
69.27      37.9073      980.205
69.28      38.3052      975.539
69.29      38.7109      970.898
69.3      39.1245      966.281
69.31      39.5462      961.688
69.32      39.9761       957.12
69.33      40.4144      952.576
69.34      40.8611      948.056
69.35      41.3165      943.561
69.36      41.7808      939.089
69.37       42.254      934.641
69.38      42.7364      930.216
69.39      43.2281      925.815
